sku,n,mean_delta,method,metric,cohort,horizon_weeks
NNB0002,4,-0.5970329294129805,MatchedHistoryMean,mase_52,active120,13
QCCXC0004,6,1.3215015172735762,MatchedHistoryMean,mase_52,active120,13
QCCXC0005,4,1.6165280793045038,MatchedHistoryMean,mase_52,active120,13
QCCXC0007,4,1.7913134429908344,MatchedHistoryMean,mase_52,active120,13
QCSSXC0005,4,1.0022407170294494,MatchedHistoryMean,mase_52,active120,13
QCSSXC0006,4,3.3978365384615383,MatchedHistoryMean,mase_52,active120,13
QCXDS001,4,0.8219201928411838,MatchedHistoryMean,mase_52,active120,13
QFSJZ001-1,2,5.413043478260869,MatchedHistoryMean,mase_52,active120,13
QFSJZ003-1,4,0.1568599407726477,MatchedHistoryMean,mase_52,active120,13
RLHZHMV000AMDE,6,0.80027636999308,MatchedHistoryMean,mase_52,active120,13
SPH0001,1,-0.1363636363636367,MatchedHistoryMean,mase_52,active120,13
WSJZS0002,1,9.0,MatchedHistoryMean,mase_52,active120,13
WSJZS0004,1,9.0,MatchedHistoryMean,mase_52,active120,13
XHP0001,4,0.36373542235061274,MatchedHistoryMean,mase_52,active120,13
XHZXCZP0001,6,0.12333775685636593,MatchedHistoryMean,mase_52,active120,13
XHZXCZP0002,3,-1.495356505670957,MatchedHistoryMean,mase_52,active120,13
YBB0001,1,-2.075,MatchedHistoryMean,mase_52,active120,13
YDBZ001,6,-0.7323391909814324,MatchedHistoryMean,mase_52,active120,13
YDBZ002,6,-0.9335654806131474,MatchedHistoryMean,mase_52,active120,13
YJLZHMV000AMDE,6,0.38927797608071435,MatchedHistoryMean,mase_52,active120,13
YKLLW0005,2,0.29826680672268907,MatchedHistoryMean,mase_52,active120,13
ZBTZ0002,4,0.16173396915584415,MatchedHistoryMean,mase_52,active120,13
ZJJSJSV001AMDE,5,0.8802742946708463,MatchedHistoryMean,mase_52,active120,13
ZJJYZBV001AMDE,5,-0.670208435926504,MatchedHistoryMean,mase_52,active120,13
ZJJYZSJSV1AMDE,4,0.48563218390804597,MatchedHistoryMean,mase_52,active120,13
ZTD0001,2,0.43490783410138245,MatchedHistoryMean,mase_52,active120,13
ZTD0003,3,1.0045859538784068,MatchedHistoryMean,mase_52,active120,13
BLP0001,6,3.1041666666666665,MatchedHistoryMean,ae,active120,13
BLP0002,6,1.625,MatchedHistoryMean,ae,active120,13
CWW0002,6,30.916666666666668,MatchedHistoryMean,ae,active120,13
DHZXCZP0001,6,-8.375,MatchedHistoryMean,ae,active120,13
DRMJJ0022,6,-2.6041666666666665,MatchedHistoryMean,ae,active120,13
DRMJJ0023,6,5.333333333333333,MatchedHistoryMean,ae,active120,13
ETZP0003,6,-2.25,MatchedHistoryMean,ae,active120,13
ETZP0004,6,6.375,MatchedHistoryMean,ae,active120,13
FDBLHP0001,6,-2.25,MatchedHistoryMean,ae,active120,13
FDBLP0001,6,-37.239583333333336,MatchedHistoryMean,ae,active120,13
FRC0002,6,5.319444444444445,MatchedHistoryMean,ae,active120,13
FRC0003,6,-0.5833333333333334,MatchedHistoryMean,ae,active120,13
FRH0001,6,21.23611111111111,MatchedHistoryMean,ae,active120,13
FRH0002,6,14.111111111111109,MatchedHistoryMean,ae,active120,13
FRH0003,6,35.31944444444445,MatchedHistoryMean,ae,active120,13
FRH0004,6,11.847222222222223,MatchedHistoryMean,ae,active120,13
FRH0033,6,4.479166666666667,MatchedHistoryMean,ae,active120,13
FRH0034,6,2.7583333333333333,MatchedHistoryMean,ae,active120,13
FRH0040,6,4.73611111111111,MatchedHistoryMean,ae,active120,13
FRH0045,6,-7.763888888888888,MatchedHistoryMean,ae,active120,13
FRH0046,6,1.8333333333333333,MatchedHistoryMean,ae,active120,13
FRH0048,6,-18.09027777777778,MatchedHistoryMean,ae,active120,13
FRH0050,6,5.875,MatchedHistoryMean,ae,active120,13
FRH0051,6,-4.708333333333333,MatchedHistoryMean,ae,active120,13
FRH0056,6,-15.833333333333334,MatchedHistoryMean,ae,active120,13
FRH0059,6,7.125,MatchedHistoryMean,ae,active120,13
FRH0064,6,11.791666666666666,MatchedHistoryMean,ae,active120,13
FRH0065,6,-5.541666666666667,MatchedHistoryMean,ae,active120,13
FRW0005,6,1.0833333333333333,MatchedHistoryMean,ae,active120,13
FRW0006,6,1.6041666666666667,MatchedHistoryMean,ae,active120,13
FRW0013,6,4.902777777777778,MatchedHistoryMean,ae,active120,13
FRW0015,6,-16.083333333333332,MatchedHistoryMean,ae,active120,13
FRW0017,6,-3.25,MatchedHistoryMean,ae,active120,13
FRW0024,6,-5.0,MatchedHistoryMean,ae,active120,13
FZLRICBHP0001,6,-2.0833333333333335,MatchedHistoryMean,ae,active120,13
FZLRJ0001,6,-5.833333333333333,MatchedHistoryMean,ae,active120,13
FZLRJ0002,6,1.7083333333333333,MatchedHistoryMean,ae,active120,13
FZLRJ0005,1,0.0,MatchedHistoryMean,ae,active120,13
GJMJSLW001,6,-49.916666666666664,MatchedHistoryMean,ae,active120,13
GJMJWJX001,6,50.020833333333336,MatchedHistoryMean,ae,active120,13
GJMJWJXW001,6,119.125,MatchedHistoryMean,ae,active120,13
HLGKSLT0001,6,-2.125,MatchedHistoryMean,ae,active120,13
HWZDSKL0001,6,-16.625,MatchedHistoryMean,ae,active120,13
HZSN0001,6,-0.9583333333333334,MatchedHistoryMean,ae,active120,13
JZJ00011,6,-4.458333333333333,MatchedHistoryMean,ae,active120,13
JZJ00012,6,-12.833333333333334,MatchedHistoryMean,ae,active120,13
JZJ0002,6,2.0833333333333335,MatchedHistoryMean,ae,active120,13
JZJ0003,6,33.0,MatchedHistoryMean,ae,active120,13
JZJ0005,6,8.13888888888889,MatchedHistoryMean,ae,active120,13
JZJ0008,6,11.583333333333334,MatchedHistoryMean,ae,active120,13
JZJ0009,6,5.5,MatchedHistoryMean,ae,active120,13
JZJ0013,6,41.541666666666664,MatchedHistoryMean,ae,active120,13
JZJ0016,6,-6.697916666666667,MatchedHistoryMean,ae,active120,13
JZJ0018,6,0.3333333333333333,MatchedHistoryMean,ae,active120,13
JZJ0019,6,-10.739583333333334,MatchedHistoryMean,ae,active120,13
JZQCQ001,6,73.91666666666667,MatchedHistoryMean,ae,active120,13
JZQCQ003,6,64.95833333333333,MatchedHistoryMean,ae,active120,13
JZQCQ004,6,6.958333333333333,MatchedHistoryMean,ae,active120,13
KFYFQ51mm,1,-27.5,MatchedHistoryMean,ae,active120,13
KFYFQ54mm,1,-61.25,MatchedHistoryMean,ae,active120,13
KFYFQ58mm,1,6.75,MatchedHistoryMean,ae,active120,13
KZCWBG001,6,-0.125,MatchedHistoryMean,ae,active120,13
LRKF0001,6,11.388888888888891,MatchedHistoryMean,ae,active120,13
LTKF0019,6,1.6666666666666667,MatchedHistoryMean,ae,active120,13
LTKF0020,6,67.375,MatchedHistoryMean,ae,active120,13
LTKF0021,6,1.7083333333333333,MatchedHistoryMean,ae,active120,13
LTKF0022M,6,-0.5833333333333334,MatchedHistoryMean,ae,active120,13
LTKF0031,6,-0.4166666666666667,MatchedHistoryMean,ae,active120,13
LTKF0047,6,3.0416666666666665,MatchedHistoryMean,ae,active120,13
LTKF0101,6,-5.5,MatchedHistoryMean,ae,active120,13
LTKF093,6,2.4583333333333335,MatchedHistoryMean,ae,active120,13
LTKF098,6,-23.885416666666668,MatchedHistoryMean,ae,active120,13
LTKF098B,1,0.75,MatchedHistoryMean,ae,active120,13
LYC0201,6,1.9166666666666667,MatchedHistoryMean,ae,active120,13
NNB0002,6,-31.729166666666668,MatchedHistoryMean,ae,active120,13
NNBZL01,1,2.5,MatchedHistoryMean,ae,active120,13
QCCXC0004,6,26.041666666666668,MatchedHistoryMean,ae,active120,13
QCCXC0005,6,7.916666666666667,MatchedHistoryMean,ae,active120,13
QCCXC0007,6,16.25,MatchedHistoryMean,ae,active120,13
QCSSXC0005,6,-15.666666666666666,MatchedHistoryMean,ae,active120,13
QCSSXC0006,6,4.958333333333333,MatchedHistoryMean,ae,active120,13
QCXDS001,6,18.041666666666668,MatchedHistoryMean,ae,active120,13
QFDNZGJK001,1,13.5,MatchedHistoryMean,ae,active120,13
QFDNZGJK002,1,-14.0,MatchedHistoryMean,ae,active120,13
QFSJZ001-1,6,4.333333333333333,MatchedHistoryMean,ae,active120,13
QFSJZ003-1,6,-0.5833333333333334,MatchedHistoryMean,ae,active120,13
RLHZHMV000AMDE,6,23.625,MatchedHistoryMean,ae,active120,13
SKZ2FT01,1,0.0,MatchedHistoryMean,ae,active120,13
SKZ3FT01,1,0.0,MatchedHistoryMean,ae,active120,13
SPH0001,6,-0.08333333333333333,MatchedHistoryMean,ae,active120,13
WSJZS0002,6,1.0,MatchedHistoryMean,ae,active120,13
WSJZS0004,6,8.0,MatchedHistoryMean,ae,active120,13
XFTW0001,1,9.0,MatchedHistoryMean,ae,active120,13
XGX9995,1,0.0,MatchedHistoryMean,ae,active120,13
XHP0001,6,-36.208333333333336,MatchedHistoryMean,ae,active120,13
XHZXCZP0001,6,20.75,MatchedHistoryMean,ae,active120,13
XHZXCZP0002,6,-4.4375,MatchedHistoryMean,ae,active120,13
XMJ0004,1,40.5,MatchedHistoryMean,ae,active120,13
XMSH0001,1,-47.0,MatchedHistoryMean,ae,active120,13
XXGP0002,1,-74.5,MatchedHistoryMean,ae,active120,13
XYJ0001,1,-38.5,MatchedHistoryMean,ae,active120,13
XYMGPD0001,1,21.0,MatchedHistoryMean,ae,active120,13
XYMGPD0002,1,-10.25,MatchedHistoryMean,ae,active120,13
XYMZG0016,1,0.0,MatchedHistoryMean,ae,active120,13
YBB0001,6,-3.4583333333333335,MatchedHistoryMean,ae,active120,13
YDBZ001,6,-5.125,MatchedHistoryMean,ae,active120,13
YDBZ002,6,-15.59375,MatchedHistoryMean,ae,active120,13
YEC0009,1,-8.0,MatchedHistoryMean,ae,active120,13
YJLZHMV000AMDE,6,3.4166666666666665,MatchedHistoryMean,ae,active120,13
YKLLW0005,6,3.0833333333333335,MatchedHistoryMean,ae,active120,13
ZBTZ0002,6,1.0833333333333333,MatchedHistoryMean,ae,active120,13
ZJJSJSV001AMDE,6,12.791666666666666,MatchedHistoryMean,ae,active120,13
ZJJYZBV001AMDE,6,-7.486111111111111,MatchedHistoryMean,ae,active120,13
ZJJYZSJSV1AMDE,6,9.388888888888888,MatchedHistoryMean,ae,active120,13
ZTD0001,6,1.4583333333333333,MatchedHistoryMean,ae,active120,13
ZTD0003,6,1.5833333333333333,MatchedHistoryMean,ae,active120,13
xgx0014,1,-11.75,MatchedHistoryMean,ae,active120,13
xgx0015,1,8.25,MatchedHistoryMean,ae,active120,13
xgx0016,1,-11.75,MatchedHistoryMean,ae,active120,13
xymzd0015,1,-7.0,MatchedHistoryMean,ae,active120,13
BLP0001,4,1.8052256350757208,LaplaceMean,mase_52,active120,13
BLP0002,4,2.532335069444448,LaplaceMean,mase_52,active120,13
CWW0002,4,2.8024435223648054,LaplaceMean,mase_52,active120,13
DHZXCZP0001,4,-1.1001922923641,LaplaceMean,mase_52,active120,13
DRMJJ0022,5,0.027452380952380985,LaplaceMean,mase_52,active120,13
DRMJJ0023,5,-0.30021824745384607,LaplaceMean,mase_52,active120,13
ETZP0003,3,-1.0238306315433976,LaplaceMean,mase_52,active120,13
ETZP0004,4,1.142043010752688,LaplaceMean,mase_52,active120,13
FDBLHP0001,4,-0.7226188696172244,LaplaceMean,mase_52,active120,13
FDBLP0001,5,-0.07064326037792287,LaplaceMean,mase_52,active120,13
FRC0002,6,0.41432365716358,LaplaceMean,mase_52,active120,13
FRC0003,6,-0.12985316857849757,LaplaceMean,mase_52,active120,13
FRH0001,6,1.4793904875288935,LaplaceMean,mase_52,active120,13
FRH0002,6,0.945819989789288,LaplaceMean,mase_52,active120,13
FRH0003,6,0.7490081225403339,LaplaceMean,mase_52,active120,13
FRH0004,6,0.9344017630679738,LaplaceMean,mase_52,active120,13
FRH0033,6,-0.0543284787298798,LaplaceMean,mase_52,active120,13
FRH0034,6,0.5481389449444642,LaplaceMean,mase_52,active120,13
FRH0040,6,0.956610793929634,LaplaceMean,mase_52,active120,13
FRH0045,5,-0.6049595849610299,LaplaceMean,mase_52,active120,13
FRH0046,6,-0.9132278693528693,LaplaceMean,mase_52,active120,13
FRH0048,6,-1.031504243705618,LaplaceMean,mase_52,active120,13
FRH0050,6,1.0552960927960928,LaplaceMean,mase_52,active120,13
FRH0051,6,-0.3801329038774534,LaplaceMean,mase_52,active120,13
FRH0056,6,-0.39385401196297276,LaplaceMean,mase_52,active120,13
FRH0059,6,-0.3943924543829347,LaplaceMean,mase_52,active120,13
FRH0064,4,2.806107113243307,LaplaceMean,mase_52,active120,13
FRH0065,4,-1.6620447788926047,LaplaceMean,mase_52,active120,13
FRW0005,6,0.0073981388929986,LaplaceMean,mase_52,active120,13
FRW0006,6,0.016297310773179974,LaplaceMean,mase_52,active120,13
FRW0013,5,0.6629887218045112,LaplaceMean,mase_52,active120,13
FRW0015,6,-0.4120737011437356,LaplaceMean,mase_52,active120,13
FRW0017,4,-0.305952380952381,LaplaceMean,mase_52,active120,13
FRW0024,3,-1.3651620370370372,LaplaceMean,mase_52,active120,13
FZLRICBHP0001,5,-0.6415865384615385,LaplaceMean,mase_52,active120,13
FZLRJ0001,4,-0.6011016414141415,LaplaceMean,mase_52,active120,13
FZLRJ0002,5,1.4775543300058291,LaplaceMean,mase_52,active120,13
GJMJSLW001,4,-1.3938640392772723,LaplaceMean,mase_52,active120,13
GJMJWJX001,6,0.38019978048537745,LaplaceMean,mase_52,active120,13
GJMJWJXW001,6,0.5744073191581988,LaplaceMean,mase_52,active120,13
HLGKSLT0001,5,-0.03514829005933547,LaplaceMean,mase_52,active120,13
HWZDSKL0001,5,-1.1541983673159695,LaplaceMean,mase_52,active120,13
HZSN0001,6,0.40151538958290134,LaplaceMean,mase_52,active120,13
JZJ00011,4,-1.0465289317415596,LaplaceMean,mase_52,active120,13
JZJ00012,5,-0.7886157228152889,LaplaceMean,mase_52,active120,13
JZJ0002,6,1.279558828296614,LaplaceMean,mase_52,active120,13
JZJ0003,6,1.6273354136020692,LaplaceMean,mase_52,active120,13
JZJ0005,3,2.8665032679738562,LaplaceMean,mase_52,active120,13
JZJ0008,3,2.985188737046805,LaplaceMean,mase_52,active120,13
JZJ0009,6,0.26098313392625117,LaplaceMean,mase_52,active120,13
JZJ0013,6,0.4999532756242205,LaplaceMean,mase_52,active120,13
JZJ0016,6,-0.4418725231853242,LaplaceMean,mase_52,active120,13
JZJ0018,4,2.07078373015873,LaplaceMean,mase_52,active120,13
JZJ0019,4,-0.6622956802739212,LaplaceMean,mase_52,active120,13
JZQCQ001,4,1.2951061400099728,LaplaceMean,mase_52,active120,13
JZQCQ003,4,1.3814070752100438,LaplaceMean,mase_52,active120,13
JZQCQ004,4,2.0258556547619047,LaplaceMean,mase_52,active120,13
KZCWBG001,4,0.043067226890756205,LaplaceMean,mase_52,active120,13
LRKF0001,5,1.6511270491803285,LaplaceMean,mase_52,active120,13
LTKF0019,5,0.21470638542773432,LaplaceMean,mase_52,active120,13
LTKF0020,6,2.543449393224049,LaplaceMean,mase_52,active120,13
LTKF0021,5,0.131123556260507,LaplaceMean,mase_52,active120,13
LTKF0022M,5,0.699976325096561,LaplaceMean,mase_52,active120,13
LTKF0031,5,-0.30517386328462276,LaplaceMean,mase_52,active120,13
LTKF0047,5,1.3860108566708278,LaplaceMean,mase_52,active120,13
LTKF0101,5,-0.14486185352739334,LaplaceMean,mase_52,active120,13
LTKF093,4,1.2273923992673994,LaplaceMean,mase_52,active120,13
LTKF098,4,1.12646733727696,LaplaceMean,mase_52,active120,13
LYC0201,4,2.2936995489078824,LaplaceMean,mase_52,active120,13
NNB0002,4,-0.6869453092703593,LaplaceMean,mase_52,active120,13
QCCXC0004,6,1.3631681839402428,LaplaceMean,mase_52,active120,13
QCCXC0005,4,1.496705533191197,LaplaceMean,mase_52,active120,13
QCCXC0007,4,1.6956909894639693,LaplaceMean,mase_52,active120,13
QCSSXC0005,4,0.9406076611182248,LaplaceMean,mase_52,active120,13
QCSSXC0006,4,3.4082532051282057,LaplaceMean,mase_52,active120,13
QCXDS001,4,0.7195343793539717,LaplaceMean,mase_52,active120,13
QFSJZ001-1,2,5.288043478260871,LaplaceMean,mase_52,active120,13
QFSJZ003-1,4,-0.02317915152330957,LaplaceMean,mase_52,active120,13
RLHZHMV000AMDE,6,0.7658443415623025,LaplaceMean,mase_52,active120,13
SPH0001,1,-0.3863636363636349,LaplaceMean,mase_52,active120,13
WSJZS0002,1,8.750000000000014,LaplaceMean,mase_52,active120,13
WSJZS0004,1,8.750000000000004,LaplaceMean,mase_52,active120,13
XHP0001,4,0.40310368520301865,LaplaceMean,mase_52,active120,13
XHZXCZP0001,6,0.11395894894692397,LaplaceMean,mase_52,active120,13
XHZXCZP0002,3,-1.5191660294804807,LaplaceMean,mase_52,active120,13
YBB0001,1,-1.925,LaplaceMean,mase_52,active120,13
YDBZ001,6,-0.7837844590754074,LaplaceMean,mase_52,active120,13
YDBZ002,6,-1.0086518473171304,LaplaceMean,mase_52,active120,13
YJLZHMV000AMDE,6,0.29616324978267167,LaplaceMean,mase_52,active120,13
YKLLW0005,2,0.42326680672268907,LaplaceMean,mase_52,active120,13
ZBTZ0002,4,0.24802658279220777,LaplaceMean,mase_52,active120,13
ZJJSJSV001AMDE,5,0.8216327063740858,LaplaceMean,mase_52,active120,13
ZJJYZBV001AMDE,5,-0.7030279135979554,LaplaceMean,mase_52,active120,13
ZJJYZSJSV1AMDE,4,0.6439655172413794,LaplaceMean,mase_52,active120,13
ZTD0001,2,0.30990783410138245,LaplaceMean,mase_52,active120,13
ZTD0003,3,0.8899109014675052,LaplaceMean,mase_52,active120,13
BLP0001,4,7.973958333333332,LaplaceMean,ae,active120,13
BLP0002,4,2.7083333333333335,LaplaceMean,ae,active120,13
CWW0002,4,41.42361111111113,LaplaceMean,ae,active120,13
DHZXCZP0001,4,-13.819444444444445,LaplaceMean,ae,active120,13
DRMJJ0022,5,-3.1597222222222223,LaplaceMean,ae,active120,13
DRMJJ0023,5,3.6500000000000012,LaplaceMean,ae,active120,13
ETZP0003,3,-5.537037037037038,LaplaceMean,ae,active120,13
ETZP0004,4,8.649305555555555,LaplaceMean,ae,active120,13
FDBLHP0001,4,-4.291666666666666,LaplaceMean,ae,active120,13
FDBLP0001,5,-42.26736111111112,LaplaceMean,ae,active120,13
FRC0002,6,4.5361111111111105,LaplaceMean,ae,active120,13
FRC0003,6,-1.0509259259259263,LaplaceMean,ae,active120,13
FRH0001,6,20.415277777777778,LaplaceMean,ae,active120,13
FRH0002,6,13.484722222222222,LaplaceMean,ae,active120,13
FRH0003,6,31.909259259259258,LaplaceMean,ae,active120,13
FRH0004,6,11.839814814814815,LaplaceMean,ae,active120,13
FRH0033,6,-3.1562499999999964,LaplaceMean,ae,active120,13
FRH0034,6,1.7013888888888893,LaplaceMean,ae,active120,13
FRH0040,6,4.269907407407406,LaplaceMean,ae,active120,13
FRH0045,5,-9.75666666666667,LaplaceMean,ae,active120,13
FRH0046,6,1.4004629629629595,LaplaceMean,ae,active120,13
FRH0048,6,-15.758101851851853,LaplaceMean,ae,active120,13
FRH0050,6,6.166666666666667,LaplaceMean,ae,active120,13
FRH0051,6,-8.627314814814815,LaplaceMean,ae,active120,13
FRH0056,6,-11.888888888888891,LaplaceMean,ae,active120,13
FRH0059,6,3.363425925925925,LaplaceMean,ae,active120,13
FRH0064,4,15.878472222222221,LaplaceMean,ae,active120,13
FRH0065,4,-8.86111111111111,LaplaceMean,ae,active120,13
FRW0005,6,-0.38425925925925836,LaplaceMean,ae,active120,13
FRW0006,6,0.028935185185185713,LaplaceMean,ae,active120,13
FRW0013,5,6.006666666666666,LaplaceMean,ae,active120,13
FRW0015,6,-16.83101851851852,LaplaceMean,ae,active120,13
FRW0017,4,-3.2125000000000004,LaplaceMean,ae,active120,13
FRW0024,3,-10.759259259259258,LaplaceMean,ae,active120,13
FZLRICBHP0001,5,-2.1055555555555556,LaplaceMean,ae,active120,13
FZLRJ0001,4,-8.42361111111111,LaplaceMean,ae,active120,13
FZLRJ0002,5,4.258333333333328,LaplaceMean,ae,active120,13
GJMJSLW001,4,-71.16666666666667,LaplaceMean,ae,active120,13
GJMJWJX001,6,48.7037037037037,LaplaceMean,ae,active120,13
GJMJWJXW001,6,119.125,LaplaceMean,ae,active120,13
HLGKSLT0001,5,-4.166666666666666,LaplaceMean,ae,active120,13
HWZDSKL0001,5,-22.0,LaplaceMean,ae,active120,13
HZSN0001,6,-4.979166666666667,LaplaceMean,ae,active120,13
JZJ00011,4,-7.538194444444444,LaplaceMean,ae,active120,13
JZJ00012,5,-19.694444444444446,LaplaceMean,ae,active120,13
JZJ0002,6,5.513888888888886,LaplaceMean,ae,active120,13
JZJ0003,6,27.539351851851848,LaplaceMean,ae,active120,13
JZJ0005,3,15.425925925925926,LaplaceMean,ae,active120,13
JZJ0008,3,20.88888888888889,LaplaceMean,ae,active120,13
JZJ0009,6,23.82638888888889,LaplaceMean,ae,active120,13
JZJ0013,6,37.32175925925925,LaplaceMean,ae,active120,13
JZJ0016,6,-6.544560185185187,LaplaceMean,ae,active120,13
JZJ0018,4,-0.24305555555555713,LaplaceMean,ae,active120,13
JZJ0019,4,-18.27690972222222,LaplaceMean,ae,active120,13
JZQCQ001,4,100.54861111111111,LaplaceMean,ae,active120,13
JZQCQ003,4,86.43055555555556,LaplaceMean,ae,active120,13
JZQCQ004,4,9.927083333333334,LaplaceMean,ae,active120,13
KFYFQ51mm,1,-25.33333333333333,LaplaceMean,ae,active120,13
KFYFQ54mm,1,-39.58333333333333,LaplaceMean,ae,active120,13
KFYFQ58mm,1,36.08333333333334,LaplaceMean,ae,active120,13
KZCWBG001,4,-0.003472222222223431,LaplaceMean,ae,active120,13
LRKF0001,5,14.656666666666666,LaplaceMean,ae,active120,13
LTKF0019,5,0.39444444444444465,LaplaceMean,ae,active120,13
LTKF0020,6,86.41435185185185,LaplaceMean,ae,active120,13
LTKF0021,5,-1.94166666666667,LaplaceMean,ae,active120,13
LTKF0022M,5,-1.7527777777777778,LaplaceMean,ae,active120,13
LTKF0031,5,-5.7638888888888875,LaplaceMean,ae,active120,13
LTKF0047,5,3.3388888888888886,LaplaceMean,ae,active120,13
LTKF0101,5,-1.566666666666667,LaplaceMean,ae,active120,13
LTKF093,4,4.357638888888889,LaplaceMean,ae,active120,13
LTKF098,4,-35.46006944444444,LaplaceMean,ae,active120,13
LTKF098B,1,-10.25,LaplaceMean,ae,active120,13
LYC0201,4,3.0486111111111107,LaplaceMean,ae,active120,13
NNB0002,4,-50.869791666666664,LaplaceMean,ae,active120,13
NNBZL01,1,-9.166666666666671,LaplaceMean,ae,active120,13
QCCXC0004,6,26.472222222222225,LaplaceMean,ae,active120,13
QCCXC0005,4,10.913194444444446,LaplaceMean,ae,active120,13
QCCXC0007,4,22.75694444444445,LaplaceMean,ae,active120,13
QCSSXC0005,4,-24.413194444444443,LaplaceMean,ae,active120,13
QCSSXC0006,4,8.041666666666668,LaplaceMean,ae,active120,13
QCXDS001,4,24.166666666666668,LaplaceMean,ae,active120,13
QFDNZGJK001,1,6.833333333333332,LaplaceMean,ae,active120,13
QFDNZGJK002,1,-26.66666666666667,LaplaceMean,ae,active120,13
QFSJZ001-1,2,12.833333333333334,LaplaceMean,ae,active120,13
QFSJZ003-1,4,-1.8784722222222214,LaplaceMean,ae,active120,13
RLHZHMV000AMDE,6,18.409722222222225,LaplaceMean,ae,active120,13
SPH0001,1,-1.416666666666666,LaplaceMean,ae,active120,13
WSJZS0002,1,5.833333333333336,LaplaceMean,ae,active120,13
WSJZS0004,1,46.666666666666686,LaplaceMean,ae,active120,13
XFTW0001,1,10.333333333333332,LaplaceMean,ae,active120,13
XHP0001,4,-46.07291666666666,LaplaceMean,ae,active120,13
XHZXCZP0001,6,17.65740740740741,LaplaceMean,ae,active120,13
XHZXCZP0002,3,-8.583333333333332,LaplaceMean,ae,active120,13
XMJ0004,1,46.5,LaplaceMean,ae,active120,13
XMSH0001,1,-31.33333333333333,LaplaceMean,ae,active120,13
XXGP0002,1,-90.83333333333334,LaplaceMean,ae,active120,13
XYJ0001,1,-45.5,LaplaceMean,ae,active120,13
XYMGPD0001,1,11.333333333333329,LaplaceMean,ae,active120,13
XYMGPD0002,1,-16.583333333333336,LaplaceMean,ae,active120,13
YBB0001,1,-19.25,LaplaceMean,ae,active120,13
YDBZ001,6,-5.95138888888889,LaplaceMean,ae,active120,13
YDBZ002,6,-16.316550925925924,LaplaceMean,ae,active120,13
YEC0009,1,-18.333333333333336,LaplaceMean,ae,active120,13
